"","review_id","product_id","reviewer_id","stars","review_body","review_title","product_category","Class"
"4210","es_0176199","product_es_0464587","reviewer_es_0235400",5,"Ya conoc\u00eda la dieta, pero como tengo poco tiempo libre, tengo muchas complicaciones para seguirla. Con una recopilaci\u00f3n de recetas como esta veo mucho m\u00e1s f\u00e1cil adaptarla a mi rutina, pues tengo muchas m\u00e1s opciones y s\u00e9 los ingredientes que voy a necesitar de antemano.","Perfecto para adaptar la dieta al trabajo","digital_ebook_purchase","positive"
"4211","es_0693800","product_es_0734693","reviewer_es_0697720",5,"Todo correcto a mi prima le encant\u00f3","Buena calidad","book","positive"
"4212","es_0571335","product_es_0425811","reviewer_es_0535553",5,"Me gustar\u00eda pelo pelea contra piojos quito perfecto sin problema y muy contento","Me gustar\u00eda mucho cosas bien","beauty","positive"
"4213","es_0305815","product_es_0550294","reviewer_es_0690328",5,"En perfecto estado, buena calidad precio","Preciosa","toy","positive"
"4214","es_0977290","product_es_0277286","reviewer_es_0156882",5,"100% recomendable para Samsung Galaxy A5 2017. Ajusta perfectamente y da un ajuste y agarre muy c\u00f3modo. Comprar\u00e9 m\u00e1s seguro","Perfecto para Galaxy A5 2017","wireless","positive"
"4215","es_0501229","product_es_0334811","reviewer_es_0080196",5,"peque\u00f1os y manejables, muy pr\u00e1cticos patas estar cogiendo el anzuelo con ellos.","Alicates manejables","sports","positive"
"4216","es_0038934","product_es_0604103","reviewer_es_0648696",5,"con el repetidor a la vista, perfecta","no ocupa espacio","wireless","positive"
"4217","es_0655953","product_es_0782159","reviewer_es_0827077",5,"Quedan perfectos y elegantes. Si se aprietan bien con una llave, no se pueden quitar manualmente, que es lo que yo buscaba.","Muy bien","automotive","positive"
"4218","es_0523947","product_es_0451658","reviewer_es_0578158",5,"Algo grande y cuadrada al principio, espero que con el uso ceda algo y se amolde mas al cuerpo. Buen producto.","Buena Prenda con estilo propio","apparel","positive"
"4219","es_0414927","product_es_0081394","reviewer_es_0076230",5,"Me gusta la longitud y el agarre y que con el boton trasero en seguida se abre para coger rapido el terminal","Buena ventosa, longitud y sistema de recuperar el terminal","wireless","positive"
"4220","es_0652880","product_es_0483762","reviewer_es_0321850",5,"No pesa nada,es peque\u00f1o y manejable.El estampado es bonito,se ve de buena calidad.Lo compr\u00e9 para mis hijos y les ha encantado,ideal para ni\u00f1os.","Bonito","luggage","positive"
"4221","es_0807617","product_es_0274023","reviewer_es_0109962",5,"Llevaba tiempo buscando adhesivos para azulejos de ba\u00f1o y cocina, estos son muy buenos, se pegan bien, quedan perfectos tapando imperfecciones y agujeros, tienen un precio estupendo; en fin, que muy contentos.","Calidad a buen precio","home","positive"
"4222","es_0931261","product_es_0520352","reviewer_es_0990555",5,"Cable de calidad, con una buena longitud. De materiales y contrucci\u00f3n bastante buenos. Si tengo que comrpar m\u00e1s cables mini jack, tengo claro que repetir\u00e9.","Muy buen cable.","electronics","positive"
"4223","es_0158144","product_es_0374601","reviewer_es_0879023",5,"Lo he comprado para colocarlo en la televisi\u00f3n de la sala y as\u00ed poder conectar un auriculares con bluetooth. No me ha llevado mucho tiempo configurarlo. Ademas no me ocupa nada de espacio. Por el precio pagado no se le puede pedir mas. De momento me estan funcionando a la perfeccion.","Perfecto para mis auriculares.","wireless","positive"
"4224","es_0489920","product_es_0513869","reviewer_es_0515377",5,"El sonido que andaba buscando para mi guitarra","Buen resultado","musical_instruments","positive"
"4225","es_0921670","product_es_0346232","reviewer_es_0992190",5,"Es m\u00e1s peque\u00f1o de lo que pensaba, tiene un display de muy f\u00e1cil lectura y los ajustes de tensi\u00f3n e intensidad son perfectos","Buena compra","home_improvement","positive"
"4226","es_0261497","product_es_0331323","reviewer_es_0844144",5,"Perfecto funcionamiento","Rapidez y seriedad","wireless","positive"
"4227","es_0255377","product_es_0878084","reviewer_es_0590090",5,"Buenos materiales. Se ponen y quitan f\u00e1cilmente. Volver\u00eda a comprarlas","Estupendas botas","pet_products","positive"
"4228","es_0391803","product_es_0774407","reviewer_es_0388499",5,"Es seg\u00fan anuncio. Perfecto para BQ X5.","Beneficia la duraci\u00f3n del m\u00f3vil al ser de la misma marca","wireless","positive"
"4229","es_0602316","product_es_0810772","reviewer_es_0102465",5,"Bastante mejor de lo esperado, queda bastante bien ajustado y la pantalla no pierde sensibilidad, me gusta porque protege como si llevaras un bumper pero queda m\u00e1s disimulado. El \u00fanico punto negativo es la sensaci\u00f3n que transmite al sacarlo e instalarlo que parece que se vaya a romper. Pero bueno tras la instalaci\u00f3n genial","Fantastico","wireless","positive"
"4230","es_0644798","product_es_0043123","reviewer_es_0524375",5,"Super comodo, ahorra espacio, facil manejo..Legaron.pronto. Voy a comprar maa","Genial","home","positive"
"4231","es_0750508","product_es_0200053","reviewer_es_0563831",5,"....estupendo, comodo, practico, y funcional que da una cierta seguridad y proteccion en toda su superficie, estando tranquilo y seguro","...genial y muy util con su servicio","electronics","positive"
"4232","es_0696716","product_es_0617529","reviewer_es_0033459",5,"Buen tr\u00edpode multiuso, ya que no es del todo de viaje por sus 49 cm plegado, pero es lo suficientemente peque\u00f1o como para llevarlo de equipaje de mano en algunas aerol\u00edneas. No lo he probado con viento a\u00fan, pero muy \u00fatil que pueda desplegarse a ras de suelo. Aguanta sin problema una Canon 6D con su 24-70mm y portafiltros. Altura m\u00e1s que de sobra para cualquier persona ( casi 2 metros ). Parece s\u00f3lido y resistente. Buena compra para ser el primer tr\u00edpode ' bueno ' que compro!","Encaja a la perfecci\u00f3n","camera","positive"
"4233","es_0536852","product_es_0099339","reviewer_es_0827194",5,"Funciona muy bien y instalaci\u00f3n f\u00e1cil","Perfecto","other","positive"
"4234","es_0602304","product_es_0540402","reviewer_es_0472853",5,"Mochila muy completa, la uso para ir en moto y no se mueve nada gracias a su agarre en el pecho, adem\u00e1s, su capacidad de carga es muy buena.","Perfecta","sports","positive"
"4235","es_0793604","product_es_0246599","reviewer_es_0413670",5,"Base peque\u00f1a para leer Hdd de 3.5"" y 2.5"". Te permite enchufarlo al pc para pasar datos y tambi\u00e9n clonar 2 hdd. Incluye dos puertos USB 3.0 y una ranura para tarjetas de bastante \u00fatiles. Funciona bien, incluye adaptador de corriente y cable de conexi\u00f3n. Con esto se acabaron las carcasas externas de discos duros","Peque\u00f1o y \u00fatil","pc","positive"
"4236","es_0429136","product_es_0678347","reviewer_es_0858084",5,"Estoy muy contenta. La tengo en un estanque de 150 l. La verdad es que la anterior bomba ten\u00eda que limpiarla cada semana y esta la limpio mensual y es muy potente.","Encantada con su funcionamiento","pet_products","positive"
"4237","es_0456722","product_es_0138189","reviewer_es_0453140",5,"Llego el paquete en la fecha prevista y lleva los auriculares con la conexion apropiada para este movil, salvapantallas con una funda transparente, cargador y el movil funciona correctamente","Javier","wireless","positive"
"4238","es_0570814","product_es_0736806","reviewer_es_0972089",5,"Cumple con todo lo escrito","Cumple con lo escrito","apparel","positive"
"4239","es_0455591","product_es_0244030","reviewer_es_0986392",5,"Buena funda y hace buena compresion. Reduce bastante el saco para que ocupe menos","Buen producto","sports","positive"
"4240","es_0201780","product_es_0907406","reviewer_es_0089927",5,"Me ha gustado mucho, sencillo pero efectivo, va al grano y da muchos ejemplos de su propia experiencia. Contenta y agradecida con la compra.","Sencillo pero pr\u00e1ctico","digital_ebook_purchase","positive"
"4241","es_0598488","product_es_0251133","reviewer_es_0083413",5,"Lo compr\u00e9 el a\u00f1o pasado y este a\u00f1o repito... el bronceado es gradual. Yo soy m\u00e1s bien tirando a blanquita y en verano cojo color (pero no me pongo muy morena). Y el verano pasado se me ve\u00eda m\u00e1s morenita (y no se notaba que era por el autobronceador... jeje) Yo cog\u00ed el medio-ocuro.","ME ENCANTO","beauty","positive"
"4242","es_0623596","product_es_0249002","reviewer_es_0260497",5,"Funciona perfectamente. Es de buena calidad, carga sin problemas y no se calienta demasiado. Compra recomendable como accesorio paralelo a la marca apple.","PERFECTO","wireless","positive"
"4243","es_0457237","product_es_0782880","reviewer_es_0185207",5,"Son muy calidas para el color que dicen por lo q alumbran menos. Estan bien para poner en una lampara para una salita o asi para ambientar un poco. Recibi un gran trato del vendedor tras la compra.","Mas calidas de lo que dicen","home","positive"
"4244","es_0741142","product_es_0583723","reviewer_es_0689990",5,"Tiene un dise\u00f1o muy elegante, viene muy bien protegido. Yo lo utilizo para mis t\u00e9 de hierbas y estoy muy contenta con la compra. Me mantiene el t\u00e9 caliente durante mucho tiempo, y no me quem\u00f3 al coger el termo gracias al doble cristal que tiene. El tap\u00f3n se cierra muy bien y evita fugas.","Muy pr\u00e1ctico","kitchen","positive"
"4245","es_0653058","product_es_0412756","reviewer_es_0875355",5,"Ha cumplido con mis expectativas. Todas las tomas funcionan perfectamente, no se calienta y el dise\u00f1o es atractivo.","Buen rendimiento en poco espacio","electronics","positive"
"4246","es_0034837","product_es_0734961","reviewer_es_0380839",5,"Demasiado largas pero si las cortas y limas quedan as\u00ed.","Bastantes tama\u00f1os y cantidad.","beauty","positive"
"4247","es_0993174","product_es_0571410","reviewer_es_0344649",5,"Tienen un control de calidad IP68. Muy adecuado para su funcionalidad. Okis","Art\u00edculo muy bueno.","personal_care_appliances","positive"
"4248","es_0700911","product_es_0645500","reviewer_es_0999939",5,"El producto es aceptable es bueno y hace su trabajo , lo \u00fanico el envase es muy fr\u00e1gil","Lo recomiendo","automotive","positive"
"4249","es_0430752","product_es_0401921","reviewer_es_0579951",5,"Me ha encantado. La historia de Mara y el trabajo que le toca desempe\u00f1ar la llevar\u00e1 a vivir momentos en los que tendr\u00e1 que lidiar con sus sentimientos y superar traumas del pasado. El fuerte v\u00ednculo familiar de Evan y su amor por toda su familia. Es una historia muy bonita y emocionante.","Muy recomendada","digital_ebook_purchase","positive"
"4250","es_0322868","product_es_0675332","reviewer_es_0339855",5,"Excelente producto para la relaci\u00f3n calidad precio. Viene muy bien embalado con las herramientas necesarias para el f\u00e1cil ensamble.. adem\u00e1s totalmente corresponde a la barra de la fotograf\u00eda. Muy contento con la compra.","\u00d3scar serna","sports","positive"
"4251","es_0983593","product_es_0163553","reviewer_es_0714937",5,"Son muy resistentes y duraderos. Suena menos.","H\u00e9lices mavic air","camera","positive"
"4252","es_0944632","product_es_0346033","reviewer_es_0095684",5,"Ajuste perfecto, poco peso, cumple con su funci\u00f3n","Proteje mi kindle","other","positive"
"4253","es_0417903","product_es_0033860","reviewer_es_0717324",5,"En el reloj queda perfecta pero se ara\u00f1a f\u00e1cilmente mejor usar en invierno que va protegida por alguna manga larga ya que los ara\u00f1azos se notan much\u00edsimo.","Correa de acero de color negro.","pc","positive"
"4254","es_0928362","product_es_0019368","reviewer_es_0191098",5,"Aunque cuando quer\u00eda volver a comprarlo ya hab\u00eda subido mucho. Esperare a que vuelva a bajar su precio para comprarlo.","Genial precio","other","positive"
"4255","es_0434512","product_es_0640138","reviewer_es_0828503",5,"Calidad de sonido exactamente igual a los originales. Una buena compra.","Sonido perfecto","electronics","positive"
"4256","es_0763674","product_es_0439473","reviewer_es_0759632",5,"El monitor, en mi caso de 27 pulgadas, ha cumplido con todo lo que promet\u00eda. Ten\u00eda miedo a la hora de comprarlo porque ve\u00eda muchos comentarios de fugas de luz, en mi caso el producto vino en perfecto estado y ya tengo 3 semanas de uso. Para los juegos va de maravilla, y si lo configuras la pantalla a 75hz pues mucho mejor. La calidad es incre\u00edble. Yo uso el monitor a 1 metro de distancia y la verdad que se ve muy bien, no se ven p\u00edxeles ni nada por el estilo. Y tiene soporte para reclinarlo como quieras. Estoy satisfecho con la compra.","Monitor Incre\u00edble","pc","positive"
"4257","es_0776612","product_es_0400043","reviewer_es_0940386",5,"Deja en la maquinilla un aroma muy agradable y fresco. El precio es de lo mejor que he encontrado. :)","Eficaz y refrescante","personal_care_appliances","positive"
"4258","es_0165439","product_es_0768116","reviewer_es_0893189",5,"Lo utilizo a diario durante muchas horas para trabajar y son los que me han durado m\u00e1s con diferencia. No se si me durar\u00e1n 5 a\u00f1os pero ya llevo 2 a\u00f1os con el. Funcionan como el primer d\u00eda.","No se rompen","electronics","positive"
"4259","es_0734818","product_es_0942198","reviewer_es_0949312",5,"Buen dise\u00f1o y calidad","Calidad","electronics","positive"
"4260","es_0062663","product_es_0557011","reviewer_es_0488266",5,"Muy buen producto y a un precio buen\u00edsimo. Se pega perfectamente a la pared y es f\u00e1cil de colocar. Adjunto im\u00e1genes de c\u00f3mo ha quedado en mi casa. Lo he recortado y girado seg\u00fan la forma de los enchufes.","Muy buen vinilo","kitchen","positive"
"4261","es_0549030","product_es_0588483","reviewer_es_0147555",5,"Es tal cual se muestra en la imagen, lo utilizo en m\u00ed coche para cargar los tel\u00e9fonos y sin peoblemas, le he conectado el navegador en alguna ocasi\u00f3n tambi\u00e9n sin problema. Es adem\u00e1s \u00fatil ya que lee la tensi\u00f3n de la l\u00ednea y da una idea de los consumos el\u00e9ctricos del coche, adem\u00e1s de la estado de la bater\u00eda.","C\u00f3mo cargador de m\u00f3vil muy bueno","automotive","positive"
"4262","es_0310373","product_es_0412128","reviewer_es_0382371",5,"Aunque me he confundido al seleccionar la medida ya que mi cama es de 180 y queda un poco peque\u00f1o para mi gusto, esta funda n\u00f3rdica me ha parecido muy bonita. Es reversible e incluye las fundas para las almohadas. Esta bien rematado y lleva cierre mediante clips. La relaci\u00f3n calidad-precio creo que es muy buena. Satisfecho con mi compra.","Preciosa funda n\u00f3rdica","home","positive"
"4263","es_0442939","product_es_0978977","reviewer_es_0890137",5,"PRODUCTO EXCELENTE Y BUENAS PRESTACIONES. EL SERVICIO DE ENTREGA RAPIDISIMO. MUY FACIL DE MONTAR Y ESTABLE. BUENA RELACI\u00d3N CALIDAD -PRECIO.","EXCELENTE PRODUCTO Y SERVICIO","personal_care_appliances","positive"
"4264","es_0770731","product_es_0739542","reviewer_es_0988378",5,"Muy sencillo su montaje, muy buena calidad tanto de visi\u00f3n como de sonido y con La Luz apagada se puede ver perfectamente sin necesidad de encenderla , tiene muy buen alcance y se puede poner una melod\u00eda desde el aparato principal , lo recomendar\u00eda totalmente.","Monitor muy completo","baby_product","positive"
"4265","es_0754224","product_es_0902788","reviewer_es_0074160",5,"S\u00faper \u00fatil para llevar los juguetes a la playa y la piscina. As\u00ed se van escurriendo de agua y arena de camino a casa. Cabe de todo, hasta las toallas","Muy \u00fatil para la playa","wireless","positive"
"4266","es_0927192","product_es_0714806","reviewer_es_0893470",5,"Acabo de pedir un segundo para que mi esposa tenga uno en la bolsa de su computadora port\u00e1til. Funciona a la perfecci\u00f3n y ofrece excelentes ahorros con respecto al Apple oficial. Este adaptador de corriente de 30w tipo c se ve id\u00e9ntico y funciona de manera id\u00e9ntica. s\u00faper feliz","El env\u00edo fue r\u00e1pido y el producto es lo que se supone que debe ser.","pc","positive"
"4267","es_0132179","product_es_0066507","reviewer_es_0918243",5,"tiene un bonito y ligero dise\u00f1o. parece que funciona bien y puedes cambiar la tara con un solo bot\u00f3n. esta guay","Bonita","kitchen","positive"
"4268","es_0496150","product_es_0953360","reviewer_es_0872776",5,"Vino en el Plazo establecido , solamente creo que deber\u00edamos poder elegir la cantidad de metros a pedir. Por lo dem\u00e1s parece de buena calidad.","Calidad","home_improvement","positive"
"4269","es_0222685","product_es_0963487","reviewer_es_0442821",5,"Sin problemas para su instalaci\u00f3n. Suficiente fuerza de ventilaci\u00f3n para su precio. Pero dej\u00f3 de funcionar a los cuatro meses de instalarlo. Contactamos a trav\u00e9s de amazon con el proveedor que ha solucionado la incidencia correctamente. Gracias!!","Buena relaci\u00f3n calidad precio. F\u00e1cil instalaci\u00f3n.","home_improvement","positive"
"4270","es_0910346","product_es_0050388","reviewer_es_0421102",5,"Funciona muy bien, y te ahorras mucho espacio","El espacio que te ahorras dentro del cubo de reciclaje","home","positive"
"4271","es_0340147","product_es_0679077","reviewer_es_0908990",5,"De momento no se ha vuelto amarilla y han pasado tres meses desde que la tengo. Esperemos que siga as\u00ed. Ajusta perfectamente y no hace m\u00e1s grande al movil.","Ajusta bien","wireless","positive"
"4272","es_0953148","product_es_0646873","reviewer_es_0128263",5,"En casa dispongo de un aspirador Conga sin embargo necesitaba alg\u00fan aspirador para limpiar el sof\u00e1 y el coche, ya que tengo un perrito y suele soltar pelo. No quer\u00eda comprar un aspirador tradicional y buscaba uno mano, para utilizar de forma puntual y que tuviera mucha potencia. Esta compra me ha encantado ya que al final lo utilizo para limpiar aquellos rincones donde no llega la Conga, por ejemplo ventanas, railes de armario empotrados, los cajones de la cocina. Tiene potencia suficiente para aspirar la suciedad. Lo recomiendo.","Excelente compra","kitchen","positive"
"4273","es_0003171","product_es_0008328","reviewer_es_0651032",5,"Estas cubetas deber\u00edan ser de serie en todos los veh\u00edculos, cualquier vertido o suciedad no estropean tapicer\u00eda ni nada. De las mejores inversiones q puedes hacer en tu vehiculo","Imprescindible","automotive","positive"
"4274","es_0548461","product_es_0032434","reviewer_es_0109310",5,"Me ha servido perfectamente para lo que lo compre. Inspeccionar un tubo estrecho del aire acondicionado del coche. Buena calidad de imagen y muy sencillo de conectar al m\u00f3vil.","F\u00e1cil de usar y muy \u00fatil","wireless","positive"
"4275","es_0284621","product_es_0642197","reviewer_es_0390883",5,"Es claramente lo que se ve, una caja de pl\u00e1stico, pero todo sea por los ni\u00f1os! Compr\u00e9 dos para un regalo hace un par de meses y a d\u00eda de hoy todav\u00eda siguen vivos!!","Estadio","toy","positive"
"4276","es_0764553","product_es_0303473","reviewer_es_0714460",5,"Es todo igual que est\u00e1 en el anuncio. Un juego perfecto para los amantes de los coches. Lo reserve y me lo entregaron el mismo d\u00eda que sali\u00f3 a la venta. Todo perfecto.","Magnifico juego de coches","video_games","positive"
"4277","es_0423117","product_es_0194962","reviewer_es_0317097",5,"Buen tejido. Bolsa deportiva con sus correspondientes bolsillos.","Bolsa deportiva","sports","positive"
"4278","es_0680334","product_es_0507488","reviewer_es_0732402",5,"Buena calidad de sonido, muy c\u00f3modos y ligeros","Gran compra","electronics","positive"
"4279","es_0637258","product_es_0643343","reviewer_es_0759043",5,"En un primer momento, siguiendo las opiniones, como mi hija estaba al l\u00edmite entre una talla y otra superior compr\u00e9 la talla mayor. Fue un error. Despu\u00e9s compr\u00e9 la talla inferior le queda perfecto. Hay que comprar la talla seg\u00fan la medida.","Muy bien","apparel","positive"
"4280","es_0826105","product_es_0278754","reviewer_es_0949448",5,"Llevo tiempo tomando Ashwagandha , y tengo comprobado que funciona perfectamente para gestionar mejor la situaciones de stress. \u00daltimamente estoy comprando esta marca ya que s\u00f3lo tienes que tomar una capsula al d\u00eda, y sale mejor de precio que otras opciones.","Bueno para gestionar el stress","drugstore","positive"
"4281","es_0460593","product_es_0329837","reviewer_es_0651410",5,"Muy completa. Al detalle.","Un regalo ideal","toy","positive"
"4282","es_0833262","product_es_0164234","reviewer_es_0444902",5,"Excelente pantalla y sorprendente duraci\u00f3n de bater\u00eda. Muy satisfecho","La pantalla y la bateria","wireless","positive"
"4283","es_0735851","product_es_0369179","reviewer_es_0003240",5,"Estoy encantado con esta afeitador y lo que mas me gusta es que aparte de que dura un mont\u00f3n la bateria se carga por usb como el m\u00f3vil y eso es una grand\u00edsima ventaja, apura mucho y tambi\u00e9n sirve de barbero. La recomiendo al 100%. Saludos!!","Fenomenal","personal_care_appliances","positive"
"4284","es_0973184","product_es_0285630","reviewer_es_0114095",5,"El producto es tal como indica la web Amazon. La operaci\u00f3n se ha desarrollado satisfactoriamente.","La calidad del producto","pc","positive"
"4285","es_0175402","product_es_0094790","reviewer_es_0493134",5,"Funciona bien y es igual a la foto, la duraci\u00f3n a\u00fan no se pero por ahora va de lujo","Bosh","kitchen","positive"
"4286","es_0358179","product_es_0376957","reviewer_es_0165543",5,"Me ha gustado la rapidez en el env\u00edo. Lo que no fue el modo de entrega. En una esquina del buz\u00f3n. Sin llamar al timbre. No s\u00e9 c\u00f3mo no me la robaron. Era para un regalo.","Medio -satisfecha.","other","positive"
"4287","es_0446681","product_es_0360041","reviewer_es_0403692",5,"Env\u00edo muy r\u00e1pido. Cable muy flexible, f\u00e1cil de guiar","Buen producto","pc","positive"
"4288","es_0098647","product_es_0744008","reviewer_es_0293103",5,"Calienta la comida muy bien","Perfecta para oficina","kitchen","positive"
"4289","es_0597772","product_es_0678212","reviewer_es_0771711",5,"Lo recomiendo 100% es un juego muy bueno y entretenido","Muy bueno","toy","positive"
"4290","es_0704228","product_es_0929679","reviewer_es_0471038",5,"Para el dinero que han costado son perfectas. Solo les he dado su primer uso y cortan de maravilla. Vienen en un estuche perfecto con cremallera. Muy satisfecho con la compra.","Fant\u00e1sticas","drugstore","positive"
"4291","es_0256457","product_es_0079346","reviewer_es_0134262",5,"Muy util y sencilla de usar. Tiene poco tiempo de autonomia pero suficiente para hacer un piso de 70m2","Facil de usar","kitchen","positive"
"4292","es_0833407","product_es_0553324","reviewer_es_0910749",5,"Compr\u00e9 esto para mi hermano, \u00e9l lo ama y feliz de usarlo todos los d\u00edas. \u00a1Gran compra! . . .","\u00a1Gran compra!","wireless","positive"
"4293","es_0993135","product_es_0508976","reviewer_es_0054353",5,"Esta muy bien acabado, muy pr\u00e1cticos los bolsillos y con la cremallera se ajusta muy bien. Da muy buena presencia, no es el t\u00edpico descartable.","Elegante, pr\u00e1ctico y buena calidad","industrial_supplies","positive"
"4294","es_0358061","product_es_0721808","reviewer_es_0922563",5,"Me gusta como funda, pero lo del iman no funciona.","Servicio r\u00e1pido y bueno","wireless","positive"
"4295","es_0631377","product_es_0662772","reviewer_es_0703101",5,"Muy f\u00e1cil de usar y c\u00f3modo","Irrigador","personal_care_appliances","positive"
"4296","es_0704358","product_es_0722413","reviewer_es_0683616",5,"Lleva recubre entradas tanto el USB y el Jack 3.5 c\u00f3modos grandes cubre oreja y blanditos uso gafas y no molestan","Comodos","electronics","positive"
"4297","es_0750922","product_es_0418332","reviewer_es_0665963",5,"Necesitaba tiras de belcro resistentes y la verdad es que cumplen con su funci\u00f3n. Las medidas son las que se describen en el producto, la cantidad, los colores, todo es tal cual a su descripci\u00f3n. Adem\u00e1s el producto es de buena calidad, para el precio que tiene, sin duda una buena compra.","Resistentes","home_improvement","positive"
"4298","es_0062818","product_es_0400587","reviewer_es_0527150",5,"esta bien el producto precio y servicios r\u00e1pido y embalaje correcto es un buen cable y el color correcto negro","esta bien","pc","positive"
"4299","es_0101549","product_es_0086708","reviewer_es_0023891",5,"Llego en perfectas condiciones, como siempre. Contenta con la compra.","Un libro bastante completo y ameno.","book","positive"
"4300","es_0682009","product_es_0946276","reviewer_es_0455184",5,"Llego antes de lo estimado con lo que para mi gana puntos. Admito haber dudado cuando hice la compra de si me llegarian los colores que ofertaba la foto y puedo de decir que fue un miedo totalmente absurdo, llego justo lo que ped\u00ed y aun buen precio ya que estos sets suelen tener un precio m\u00e1s caro.","Encantada","office_product","positive"
"4301","es_0070615","product_es_0888304","reviewer_es_0530622",5,"Buen producto. Cumple perfectamente con su funci\u00f3n. Muy resistentes y a buen precio. Sin duda, comprar\u00e9 m\u00e1s moldes de AmazonBasics","Mejor calidad de la esperada","home","positive"
"4302","es_0342238","product_es_0499148","reviewer_es_0481213",5,"Sillas muy bonitas y vienen bien","Muy bueno","furniture","positive"
"4303","es_0896848","product_es_0440915","reviewer_es_0759610",5,"Son perfectas . Vienen bien embaladas y cumplen con todo lo que dice. Y lo m\u00e1s importante limpian. Perfectamente las pantallas tanto de mi iPhone como iPad","Cumplen","camera","positive"
"4304","es_0827760","product_es_0261160","reviewer_es_0948107",5,"Es estupenda, el material muy suave y un pel\u00edn m\u00e1s dura que la que ten\u00eda antes pero eso no la hace m\u00e1s inc\u00f3moda, sino que se abre m\u00e1s f\u00e1cilmente una vez puesta.","Perfecta","beauty","positive"
"4305","es_0019909","product_es_0698894","reviewer_es_0785393",5,"He navegado y he escuchado m\u00fasica, con buena calidad. Recomiendo, hasta ahora, el producto","Buena velocidad de proceso","pc","positive"
"4306","es_0585020","product_es_0145604","reviewer_es_0667651",5,"Regalo muy pr\u00e1ctico y original. Un modelo de llaves es un poco m\u00e1s peque\u00f1o","Llaves","home","positive"
"4307","es_0473615","product_es_0876576","reviewer_es_0598651",5,"Perfecto,me gusto mucho la calidad y como le queda a mi mi5.","Tapones carga y auriculares,buen dise\u00f1o y cLidad.","wireless","positive"
"4308","es_0065856","product_es_0167154","reviewer_es_0345542",5,"F\u00e1cil de programar y funciona estupendamente. Lo recib\u00ed muy r\u00e1pido y muy bien empaquetado.","Precio y calidad del producto.","electronics","positive"
"4309","es_0440583","product_es_0015851","reviewer_es_0735693",5,"A sido un regalo para un familiar y esta encantado dice q es super potente que ya hab\u00eda tenido varios y que ninguno como ese","Su potencia","personal_care_appliances","positive"
"4310","es_0916014","product_es_0894125","reviewer_es_0119491",5,"Todo fenomenal y se ajusta muy bien","Buena compra!","automotive","positive"
"4311","es_0479961","product_es_0224064","reviewer_es_0828073",5,"La original, esta colonia nunca decepciona. Deja un olor duradero en cualquiera y su olor es fresco y muy agradable. Regalo perfecto.","Perfecto... como siempre","beauty","positive"
"4312","es_0567429","product_es_0764789","reviewer_es_0316059",5,"Me va muy bien...desmaquilla genial","An\u00f3nimo","beauty","positive"
"4313","es_0422443","product_es_0491835","reviewer_es_0636358",5,"Son pulseras como la original pero con tintes militares con muy buena construcci\u00f3n, buen material y buen cierre","Muy c\u00f3moda","sports","positive"
"4314","es_0867690","product_es_0038088","reviewer_es_0460779",5,"Es un buen juego para ni\u00f1os peque\u00f1os. No es agresivo pero s\u00ed muy mono. Mis hijos est\u00e1n locos con kirby. Has est\u00e1n pidiendo otros juegos de kirby","Ternura pura","video_games","positive"
"4315","es_0812937","product_es_0308176","reviewer_es_0866564",5,"Me encanta la almohada! Se adapta perfectamente a mi postura. Llevo una semana durmiendo con ella y descansando genial :)","PERFECTA","home","positive"
"4316","es_0332265","product_es_0983732","reviewer_es_0446799",5,"Recomendar\u00eda el producto. Es muy amplio, nuestra gata va muy c\u00f3moda dentro y tiene un mont\u00f3n de compartimentos y opciones de seguridad para que no abran las cremalleras. F\u00e1cil de plegar y de guardar.","Excelente calidad","pet_products","positive"
"4317","es_0320046","product_es_0635680","reviewer_es_0056092",5,"El fui m\u00e1s bueno de lo que esperaba,ahora dormimos bien!!!","Bien","furniture","positive"
"4318","es_0391835","product_es_0403007","reviewer_es_0131316",5,"pedido entregado en los tiempos establecidos. me cost\u00f3 un pel\u00edn pillarle el truco pero reconozco que ahora me encanta! es muy divertido, las ilustraciones y los castigos son para re\u00edrse","divertido","toy","positive"
"4319","es_0573691","product_es_0608019","reviewer_es_0297018",5,"Estoy encantado, despues de ver el video promocional tuve claro que necesitaba una! Para mi lo mejor es que no se pudre la fruta como en un frutero normal y que ves toda de un vistazo. Es caso, si, pero tiene una calidad buenisima y no hay otro producto igual","MENUDO INVENTO!","home","positive"
"4320","es_0866175","product_es_0195543","reviewer_es_0790324",5,"Muy baratas. Buena relaci\u00f3n calidad precio!","Muy bonitas y originales Superga","shoes","positive"
"4321","es_0560312","product_es_0515079","reviewer_es_0448146",5,"Sonido y material excelentes, comodidad solo cuestionable al correr, pero es muy buena.","Impresionantes","electronics","positive"
"4322","es_0740322","product_es_0423994","reviewer_es_0391771",5,"Me ha encantado y a la ni\u00f1a tambi\u00e9n se entretiene bastante . Tener en cuenta que es como una mano de grande . Muy bien la verdad","La ni\u00f1a encantada","toy","positive"
"4323","es_0630314","product_es_0189163","reviewer_es_0962780",5,"Buen producto, bien empaquetado y muy r\u00e1pido en la entrega.","Contento","home_improvement","positive"
